customer_id,channel,geo,start_date,end_date,carrier,profession,cancellation_reason
28315084b74e02711b0db38a65a7b6d4,sem,LA,2018-02-24,2019-02-24,2,1000,
d705dce7e15052efa6a9d12928acad9a,sem,TN,2018-02-07,2018-07-25,2,1000,Insured is no longer in business
6e4d20af250a31a648eb9923ddc344db,sem,FL,2017-10-05,2018-10-05,2,1000,
ca883931f090aa344a015d4caf61fd9d,affiliation,CA,2018-06-11,2019-06-11,2,1000,
559e6bb6bc081334c557273951679fe6,organic,LA,2017-04-25,2018-04-25,3,3000,
69f4607ac2c11cbcc6eb51325a59ccae,sem,SC,2018-05-01,2019-05-01,7,5013,
984ffdf5c436f9652a65de10d04c5cef,sem,CA,2017-08-02,2017-11-02,2,1000,Non-Payment
b02c9e7dc8810d2a5fa8a6e48e445989,sem,CA,2018-04-26,2019-04-26,2,1000,
9ddf878d8962eacec4fb4cc58649a22b,affiliation,OH,2018-06-08,2019-06-08,7,1000,
d2dddfe7ff6b65f46f94518522377610,email,FL,2018-04-08,2019-04-08,2,1000,
06be070f90326066cc5a539eb2d9067e,organic,TX,2018-06-03,2019-06-03,7,100005,
e4e1d4afbfb9c3ab546ee8822071e3e9,sem,TX,2017-12-04,2018-12-04,2,1000,
0a1363c4483b006002684342b4e17e38,support,TX,2018-06-05,2019-06-05,7,5006,
0ec21a42ecbf8c78013f54d711128a11,support,CA,2017-12-08,2018-12-08,2,1000,
3304c21feab55e38b5b9bccb85e8ae76,sem,CO,2017-02-24,2017-06-29,2,1000,Non-Payment
7d2132490676afb896ae49ef1ba097fb,affiliation,CO,2018-05-18,2019-05-18,7,1000,
e14aa5e4e450e9debea6dc344a6398f3,support,MD,2018-01-11,2018-07-11,2,1000,Insured is no longer in business
bd951646ff256b97e49d08f16f3c889d,sem,CA,2016-10-17,2017-07-25,2,1000,No longer needed
849be2cafd84748fa08fc168c30d3539,sem,PA,2018-01-11,2019-01-11,5,5006,
6479f283e4e84b733f51580034d71538,social,AZ,2018-06-24,2019-06-24,7,100013,
4b70a19f42219a5514d01d615de0ae31,sem,NH,2017-03-24,2018-03-24,2,1000,
6404f922a4bc3922890f87f1f6246986,direct,MN,2018-06-20,2019-06-20,7,5005,
51ac267ff80edb734e4ff11d71f6a0f7,organic,CA,2018-06-06,2019-06-06,3,3000,
1cd41e157a706451a59119dbbfbe7385,referrer,FL,2017-10-02,2018-10-02,2,1000,
2a3877f4128e9337e72fa6b6afa86666,sem,MI,2018-01-11,2018-01-11,5,5013,No longer needed
33651844ccee359b1582a29afd4784dd,sem,GA,2016-10-09,2017-10-03,2,1000,No longer in business
2b02f91c3b639ded566a5a76fc79960d,affiliation,FL,2018-05-10,2019-05-10,2,1000,
0b1568ddf2ae6badb5d17747521cc9ab,social,PA,2017-01-26,2017-03-31,2,1000,Non-Payment
9b594cf6b9320f1f3dfbe7cf17021c1f,support,FL,2018-05-18,2019-05-18,2,100012,
f3cd9a0ee5095109df0ba176b16e3811,email,MO,2018-03-15,2019-03-15,7,5003,
5e72e95212262753aed6277ba6d4a44e,referrer,NY,2017-08-15,2018-08-15,3,3000,
57bb9676ab479eb78c9347c1633aef02,sem,MA,2018-01-25,2019-01-25,2,1000,
a0b81b992732545d1532dce3c005de1a,sem,PA,2018-01-07,2018-03-09,2,1000,Non-Payment
976d6036d782c686ff873e83b05f0240,sem,CA,2017-09-09,2017-12-10,2,1000,Non-Payment
cb5e01a47b3c9dbc83447674a900f898,affiliation,NY,2018-03-01,2019-03-01,2,1000,
70a0d7c024b3f2f344aee73913c49f99,support,OH,2018-03-16,2019-03-16,2,1000,
e6bf7a5c3b20efea18780b5ef356c6bf,social,CA,2017-01-19,2017-01-19,2,1000,Coverage not as expected
69ee3377cc0a817b59729123df960fc7,sem,FL,2016-11-17,2017-03-07,2,1000,No longer needed
f2a6a84cc8dc2478d695abf5c825f00d,sem,IN,2018-06-06,2019-06-06,7,100013,
d70780a024e588a8910da0271a66fa6a,organic,NY,2017-07-16,2017-11-15,2,1000,Non-Payment
7ca826427f7b9728d9fda4430c240737,affiliation,TX,2018-03-08,2019-03-08,7,100001,
143f8122de9c0ea4d2fed843ecda6613,sem,CA,2017-11-29,2018-11-29,2,1000,
051fb969a1fe3235897337bcb0928058,email,IA,2017-11-06,2018-04-04,2,1000,No longer in business
e0a88afbc93d52e85e23e4ae995f28b2,sem,MA,2017-08-31,2018-08-31,2,1000,
38936b3625256cc65cab9de649df712f,email,MO,2018-03-17,2019-03-17,7,5010,
638a0282a342e1a6a36fbe8210ed2c6b,support,NJ,2017-05-17,2018-05-17,2,1000,
8689c8cd19cb1171d1ad0085c14ad877,sem,CA,2017-08-08,2018-08-08,2,1000,
ac3ec8f218268d51a775624274a71c71,email,CA,2016-11-03,2017-11-03,2,1000,
79587044778b6c114122c4e608a8c31b,sem,UT,2017-08-21,2017-12-05,5,5006,Non-Payment
3f9d4e292f8e91be5fc8ee8b82879adc,sem,MI,2017-12-04,2018-12-04,2,1000,
55de935559fa4cc26ee7534407cea2ab,sem,OH,2018-01-05,2019-01-05,2,1001,
55de935559fa4cc26ee7534407cea2ab,sem,OH,2018-01-05,2019-01-05,2,1001,
a2f0ff29dcb9f4b5a1cc78dc9fe8c1c3,referrer,MI,2016-10-03,2017-10-03,2,1000,
dead61cf9780ead6aac53ee5f3a7d805,affiliation,FL,2018-01-20,2018-02-09,2,1000,Covered by employer
30ca84158ce45ef20023c5ce8591a400,email,CA,2017-09-05,2018-09-05,2,1000,
333a6a0e91b4eaa5fb24d790f5867773,email,OH,2018-04-15,2019-04-15,7,5005,
333a6a0e91b4eaa5fb24d790f5867773,email,OH,2018-04-30,2018-04-30,7,5005,No insurance
fc09098b3697d97926af9610175dba93,support,CT,2018-05-11,2019-05-11,7,100002,
927ccaa67b89c17ec249a273c0fd896f,email,RI,2018-06-14,2018-07-17,7,5006,Insured is no longer in business
9041f3aeed4203498ffe41b7f9667ed6,email,TX,2017-07-24,2017-10-17,5,5006,Not responding to inspection request
f426c52627a8d0bf2894581541bada08,sem,WI,2018-02-08,2018-02-10,5,5006,No insurance
95b609c59467b9e8e38a04424d96744d,sem,OK,2018-06-14,2019-06-14,7,5014,
4a66f19ef9b076396394bf713701924b,organic,TX,2018-04-04,2019-04-04,2,1000,
dc3946aa507016df7d3bcadf4fb645a6,direct,GA,2018-04-01,2019-04-01,7,100003,
fe8b34e1b0f2c75f1d9d1f45450bf134,affiliation,FL,2018-06-29,2019-06-29,2,1000,
d1b3150c2cf44900b7e3bc2a57ea12cc,sem,CA,2017-10-21,2017-11-01,2,1000,No longer in business
379f898a91b2d6af1f204f05a64ab3b7,affiliation,GA,2017-04-03,2018-04-03,2,1000,
42f8d91d03cee27b17167e1667f2e8fa,social,CO,2017-07-11,2018-07-11,2,1000,
d653de04152d78dd3bb2b799c189ef4f,sem,NV,2017-02-18,2017-06-20,2,1000,No longer needed
70795df7b44f89b41976265ff84b8d4b,email,FL,2018-02-03,2019-02-03,3,3000,
906509f2bfd9e8fb2d723afdbaa96fee,sem,WV,2017-07-31,2018-07-31,2,1000,
5b11fe7a5d7f00364ae89e5f54c1d7fa,email,FL,2017-04-12,2018-04-12,2,1000,
20ca169a7ccd53b3034fc22b23e8a983,direct,CA,2016-10-25,2017-10-25,2,1000,
58da8342bccac3a5ec5839b67dca1cb7,referrer,CA,2016-11-01,2017-11-01,2,1000,
ad9e9ace46755f8b3ea064a30a7458d1,sem,OR,2017-05-11,2017-11-28,2,1000,No longer in business
91059d92765f7f29b38e18cca1e2370b,sem,CA,2017-09-21,2018-09-21,2,1000,
21b56b8c237e75ee2ab53e647093524b,sem,CA,2017-03-13,2017-06-16,2,1000,Non-Payment
b375c5b5706db005dbf68039521ab06f,sem,PA,2018-03-14,2019-03-14,5,5006,
d764548e0ed08ecdd98879aea36f7db6,affiliation,NC,2018-03-13,2019-03-13,2,1000,
b349411dfefa6a97251cb6737b0a7a27,sem,OH,2018-02-06,2018-04-08,7,5013,Non-Payment
6092eee80592aa19a6ff0e7838f40739,sem,TX,2017-12-04,2018-12-04,5,5009,
38fe0f8c43fa94ecca22aff6696efa36,sem,CA,2017-08-25,2017-11-30,5,5006,No longer needed
987a9acf3bb0f3df0870abbec3ee73fd,email,NY,2017-12-12,2018-01-25,2,1000,Coverage Needs Changed
c17dae588caf74f304c72fd476006dde,support,TX,2018-01-02,2018-06-01,5,5013,Insured found better price elsewhere
13cfc434e4bd3a7b34d509c8a258851d,email,NJ,2017-04-10,2018-04-10,2,1000,
a3782c3dd753393fc7c7d6d1ecf614d0,organic,PA,2018-06-05,2019-06-05,7,100001,
e613bf2aca235d29452895a48a3fc19f,sem,NJ,2018-06-22,2019-06-22,7,5005,
62203160ec989387218256c040395547,organic,GA,2018-05-01,2019-05-01,7,5005,
7a10cdbbc3b8a07b24aee4040dcde862,support,CO,2017-08-02,2018-08-02,5,5007,
0b461c5bcfa5828ff0618d242ad7198a,affiliation,FL,2017-09-30,2018-09-30,2,1000,
dc26585c93095ddb6ef1c0ad6f0f1a7d,sem,OH,2017-02-18,2018-02-18,2,1000,
7cb7cb89805b32a84f70486741a8e140,sem,FL,2016-11-05,2017-11-05,2,1000,
82b261fe5dcd5aaa0bab187194fd2d21,sem,CA,2017-07-05,2018-07-05,3,3000,
4e087cf8278706b5ff68759c439ad19c,email,LA,2018-01-02,2019-01-02,5,5006,
ac1a3ee2f62e22a9411228c6c2521885,affiliation,NJ,2018-01-31,2019-01-31,2,1000,
209529a64ae7c9c33595660fd66eb09d,affiliation,CA,2017-09-01,2018-07-06,2,1000,I had a short-term need for insurance that has ended
949fb627fc70a6cca3d0277e70c2cb2a,organic,AZ,2018-04-04,2019-04-04,7,5007,
2460d293b3ebe140b04d06774fef4d01,sem,CA,2017-05-31,2018-03-27,3,3000,Coverage Needs Changed
4df169e5e8c9a7b175097ee4b2a8d9ab,sem,IL,2018-02-05,2019-02-05,2,1000,
1805147236dec07685a4bc33241f5d90,support,CA,2017-10-02,2018-10-02,2,1000,
971be62dc7437083ce5c08c06291dc72,sem,MN,2018-05-23,2019-05-23,7,100026,
971be62dc7437083ce5c08c06291dc72,sem,MN,2018-06-01,2018-06-01,7,100026,Insured found better price elsewhere
4423c90eab6645568a55494476921098,email,MT,2018-06-06,2019-06-06,7,5003,
9746bcd8951178c0eb8a6b1752dbe93f,organic,MI,2018-05-15,2019-05-15,7,100008,
a755c04ac484d1e820c4abdc55281bc6,affiliation,GA,2018-05-07,2019-05-07,2,1000,
9c92456b5d67f2798cc9e93d2be35687,email,PA,2017-10-23,2018-10-23,2,1000,
1419a83bb9b90b0f20d375e1668c793b,sem,GA,2017-07-26,2018-07-26,3,3000,
170db0d786aadbb815c5eeec6d7c1dfb,organic,MS,2018-05-09,2018-07-09,7,5007,Non-Payment
9b0efa27c0f493c695210090b017d47b,email,MD,2018-03-24,2019-03-24,7,5005,
b5eeadef71e87538d1eb3a9ec74508a9,sem,NY,2017-04-18,2018-04-18,3,3000,
77dcf1ed21dd67ed51af4e292917205a,sem,NJ,2018-06-05,2019-06-05,7,100020,
7d8568bcc77ed9b6768b7cbacdcd2727,sem,CA,2017-09-01,2018-06-02,2,1000,Non-Payment
ee02f8885f627fb2727a144e69637d3f,support,AZ,2018-05-10,2019-05-10,7,5006,
765972d1a7d1050eaea229240ae56418,affiliation,CA,2018-01-10,2019-01-10,2,1000,
66851c7ac01ea284d6146777c0021846,sem,IN,2018-03-12,2018-06-12,7,5006,Non-Payment
4c5e998a1861ccadcaae241dbfb6824a,affiliation,NJ,2017-09-26,2018-01-26,2,1000,Non-Payment
b903babcde01da5f4dc9b85b1d01d16f,sem,OH,2017-03-27,2018-03-27,2,1000,
e3411f840068527ca2ba061d15baa528,affiliation,TX,2018-06-09,2019-06-09,2,1000,
5157549d5f6ca94c479595b0899b8df7,affiliation,DE,2018-04-04,2019-04-04,2,1000,
0432ecac3e0df931e8b6d13bf7e52a4d,support,CA,2018-01-19,2019-01-19,2,1000,
f9ef79e73081f7f9429c2e99ca74e488,support,MA,2018-01-08,2019-01-08,5,5005,
f0891797a44066d49d426339742193f8,email,SC,2018-06-06,2019-06-06,7,100008,
793f19390901c2514ed6bc996414b186,affiliation,OK,2017-10-04,2018-10-04,2,1000,
10b1cd7fb60eb4e33e49295561415049,sem,OH,2017-08-20,2018-01-13,5,5005,No longer in business
92d0964b0592bbc2d16f76855f8f2c85,support,CA,2017-08-07,2018-08-07,2,1000,
3b5b8a41a5b4bc484d3aacdb202923cd,sem,CT,2017-04-08,2018-03-09,2,1000,Non-Payment
dc976b9fd8e905745c31a51fe95319e5,sem,NH,2017-12-28,2017-12-28,5,5005,Carrier post-purchase decline
99d3355bf0aa4d457c38683bef465b18,support,NY,2018-02-12,2019-02-12,3,3000,
215a161ac96c266fa0bdf84bd5736159,support,CA,2017-09-28,2017-11-28,2,1000,Non-Payment
215a161ac96c266fa0bdf84bd5736159,support,CA,2016-12-20,2017-04-22,2,1000,Non-Payment
69f54f0c54c2201be8f56105c9330a9a,organic,NY,2018-06-06,2019-06-06,2,100013,
3440a1074f598f7fa2f3d286e95b4c23,sem,CO,2017-02-13,2018-02-13,2,1000,
18f9140e7833e05d8912618093d93c9c,sem,PA,2017-10-17,2018-10-17,5,5005,
367b2c299f10d3ad516a50cbf9db1d84,sem,OH,2017-12-13,2018-12-13,5,5005,
75fdbabd773d89ee419190e4da9c5a2d,sem,ID,2017-05-13,2018-01-12,2,1000,Non-Payment
4577c353ddb0fcbc6ddf032280405619,sem,CA,2018-01-07,2019-01-07,2,1000,
e0fadaf27547de919685913bd050fdd6,sem,TN,2018-04-11,2019-04-11,7,100013,
50aa5bf356b4d24de632068a71b6bbf9,sem,MA,2017-12-12,2018-12-12,2,1001,
50aa5bf356b4d24de632068a71b6bbf9,sem,MA,2017-12-12,2018-12-12,2,1001,
5bb6bfef50828e3a9b6d10496129912a,affiliation,VA,2018-01-24,2019-01-24,2,1000,
954cbc52d3ecb3fac0f034f65c961989,social,NC,2018-03-21,2019-03-21,7,5003,
a42b98bef17d99b4e41a3c43dfe07161,affiliation,WA,2018-05-09,2019-05-09,2,1000,
c4520d4b38973d024929425cefa038b1,email,CA,2017-04-03,2018-04-03,2,1000,
af9c3973910b13081d6ad80d2e78cf51,sem,IN,2018-02-01,2019-02-01,5,5005,
0e9242da0c60e0b505ee11de52b6f2ab,affiliation,MI,2017-09-28,2018-05-06,2,1000,Insured is no longer in business
6ec51b21a36ce971338cc4b9eeaedce9,support,TX,2017-09-25,2018-09-25,2,1000,
587b9cfd295435036918166c9b3e083c,sem,MD,2018-05-18,2019-05-18,7,5003,
5e4815b31e9ddea687c5f3a067fa94cd,sem,TN,2018-03-02,2019-03-02,7,5003,
977c6aa9c3c6b6e1bdcbfd33188532f9,support,PA,2017-09-26,2018-09-26,5,5006,
abc4bc8ba6e94a3b799682847751bd2c,affiliation,NM,2018-06-01,2019-06-01,7,1000,
e30f0cc69f62ed6d7b72de5ea6928406,sem,CO,2017-05-04,2018-02-05,2,1000,Covered by employer
793c3114deb6d80351b114ab44abaf77,sem,MT,2018-06-06,2019-06-06,7,5005,
cf542a1cddbbf3517b8d6c54ec21f083,sem,MA,2018-04-10,2019-04-10,5,5005,
cb968b8770650151e7432d94c54a6284,sem,PA,2018-03-13,2019-03-13,2,1000,
2c8812321b411dff5b4dae074b3c199c,affiliation,NJ,2018-06-01,2019-06-01,7,1000,
14e1ab0e776d90d8e7bb5f54737f1251,sem,CO,2018-06-07,2019-06-07,7,5005,
76ac7663af7b98c778a968a319c5fac9,direct,FL,2016-12-08,2016-12-08,2,1000,Coverage not as expected
4e638ee67155af93543e9a6ac8406541,sem,NJ,2016-12-06,2017-12-06,2,1000,
0c1a438cb3c4baf15488b508507ae1b3,support,OH,2018-04-05,2019-04-05,7,5006,
a7fdaec9a1466e4f3e9f9804adc9d8c4,sem,MI,2018-01-01,2019-01-01,7,5010,
850e88117def2e7e6edbe93de5efa620,social,TX,2017-01-20,2018-01-20,2,1000,
817e482d2251b202915f085d4f08b7dc,sem,UT,2016-10-19,2017-10-19,2,1000,
2047f1b87d2c813bf531e23c4d5228f6,support,NE,2017-12-20,2018-12-20,2,1000,
1700affd6619d9318b72c16e71b92a61,sem,WA,2018-04-02,2019-04-02,2,1000,
e53a27ab9f33f1c1c84ead0f4bf849b9,unknown,CA,2017-08-17,2017-11-20,3,3000,Non-Payment
7c3c73fd1eb23fd475f547e088068e48,support,IL,2017-11-16,2018-11-16,2,1000,
1120b8c6f94db604ec4d1e1459953107,support,TX,2018-06-08,2019-06-08,7,5006,
dab7f0a49ddbb9940886fdce3e5e0b67,affiliation,CA,2018-04-03,2019-04-03,2,1000,
21e95a30ebd62ec3fb2726b555ca7673,organic,FL,2017-01-19,2018-01-19,2,1000,
ba839887748f83310f1e2440c3585e38,sem,PA,2017-01-01,2018-01-01,2,1000,
c11f1e69ac3da26177e7bbeaa11389df,social,GA,2018-05-01,2018-07-01,7,5003,Non-Payment
aa106f6fe060d798761321bda36b4831,support,PA,2018-06-01,2019-06-01,7,5013,
11a9197ac01df8273dcbc8fc135fda71,sem,IL,2017-09-05,2018-04-06,2,1000,Non-Payment
85a712ad81ddcb6b7df64c59e35da748,support,TX,2018-02-05,2019-02-05,5,5007,
2623dce250d85894824908f3d5e22372,affiliation,GA,2017-11-01,2018-11-01,2,1000,
f226c4a06d020ecf8cefbe19c48122e3,sem,CA,2017-03-28,2018-03-28,2,1000,
9a46487110855a7fffdcfbdfd731022d,sem,LA,2017-03-28,2018-03-28,2,1000,
4470c8b98c0090bd144ca3fa2243e838,affiliation,IL,2018-02-07,2019-02-07,2,1000,
ed65b9c9c5263cb1ce9cce9988660231,sem,NY,2018-04-05,2019-04-05,3,3000,
d48a51935d5121be82ba0c002a1c2629,organic,TN,2017-11-11,2018-11-11,2,1000,
72a27131c9bb4bd62f4cbe9242b4ba15,sem,CO,2017-10-01,2018-10-01,2,1000,
3b315ab1b2e08efd9b25455b8350f531,sem,WA,2018-01-12,2019-01-12,2,1000,
9ca1d9304244768e1ddcae8a5d52ed6c,email,AZ,2018-05-07,2019-05-07,7,100013,
1de89afa1aed4c93e1ac16c2cf49454e,affiliation,CA,2017-12-11,2018-02-08,2,1000,Non-Payment
f898cdf7ae37fa9875cb9e26438326a4,email,KY,2018-05-17,2019-05-17,7,5005,
fb77cbdc92a563a9e7853b9df2c63c4d,sem,MN,2018-05-11,2019-05-11,7,5005,
f89cfc9ffd508efa80afd33a28b167cf,affiliation,CA,2018-05-23,2019-05-23,2,1000,
edc0943300c2ac9887e56288e3f080cb,email,MO,2018-06-02,2019-06-02,7,1000,
65c8f9639925e95349bfeeb1c663a36b,support,CA,2018-04-30,2019-04-30,7,5006,
5c3df986b28323d4b691246b1fa72e77,direct,CA,2017-04-27,2018-04-27,2,1000,
ac3fd365dd9e77c08025d68d84032a55,affiliation,NY,2018-01-02,2019-01-02,2,1000,
297bf2d606a11b8da9c02ef0491997a8,sem,NJ,2018-06-11,2019-06-11,2,1001,
297bf2d606a11b8da9c02ef0491997a8,sem,NJ,2018-06-11,2019-06-11,2,1001,
2bc233e4f59902eeaeccd706e0689467,sem,CA,2017-05-06,2017-09-05,2,1000,Non-Payment
a27cbf3edb41356f2483002fb7f5c33b,referrer,CO,2016-09-30,2016-11-30,2,1000,Non-Payment
0974e925e3a0c2e33f1da04aaa28ccad,support,CA,2017-03-17,2017-05-20,2,1000,Non-Payment
bc813b93950050123738f5ec7e47e907,affiliation,FL,2017-10-30,2018-10-30,2,1000,
3d59f01cb88ca6e0cf36aac2cee7d421,sem,SC,2018-04-02,2019-04-02,2,1000,
428a479e2ff1c5d6e60b8deaec3d7559,sem,WA,2016-11-11,2017-11-11,2,1000,
033805f868b2ab8b32e66816d559d232,sem,NY,2017-08-30,2017-12-03,3,3000,Non-Payment
f14d9185084b8f81168354f3f7c42cfa,support,MA,2017-12-01,2018-07-26,2,1000,I need coverage you can't provide
104137e962053374e3eceffc2672f4ad,affiliation,NY,2018-03-22,2019-03-22,2,1000,
006cdb007c5cc973e1378b67fcca7db7,sem,NM,2017-05-26,2018-05-26,3,3000,
c0cc9b20a9f744bbc6184c4df5cff9c9,sem,TX,2016-12-09,2017-07-14,2,1000,Non-Payment
49a484ff3efddfbbec5c51e2da89739b,sem,OR,2016-11-01,2017-11-01,2,1000,
e7f67fbb872eb562a7dae08c441649be,support,NM,2018-02-13,2019-02-13,2,1000,
59c6d0053ffead9a7759bc6d4468ed5f,sem,ID,2017-04-16,2018-04-16,2,1000,
e66d416e933982c84c299e37c557ce55,sem,FL,2017-10-05,2018-10-05,2,1000,
f9822ed8263993ccb8e29495412b472b,sem,NY,2017-10-09,2018-10-09,2,1000,
59210b0379606ce4a1908a959d988100,organic,NJ,2017-09-25,2018-09-25,2,1000,
3b35fc5f35af173884eaa88003e0d353,email,OR,2017-08-02,2018-08-02,2,1000,
f8f0220154bf1743abfc4c4d4e183d0b,sem,DE,2017-09-18,2017-09-18,5,5005,No longer needed
59f0b34874483fe98d744d8c06488722,email,CA,2017-12-05,2018-12-05,5,5006,
274fd3b58914be9ba9846121e01302ac,direct,AL,2018-06-25,2019-06-25,7,100001,
70ae277f8284f817b16cdeb1c4559d5a,affiliation,FL,2018-02-27,2018-03-21,2,1000,No longer in business
2c0adb18aff73139a88465a2a9018f6f,sem,MA,2018-04-04,2019-04-04,5,5006,
1b11bb0cfe9a83c1ef2661def77ecae0,support,VA,2018-03-19,2019-03-19,2,1001,
1b11bb0cfe9a83c1ef2661def77ecae0,support,VA,2018-03-19,2019-03-19,2,1001,
9768d9455ff6744f4dd54290341f6630,sem,WI,2018-06-21,2019-06-21,7,5005,
35830ebbfe63f8ba4ec09e719f6da8e3,sem,TX,2017-09-06,2018-09-06,5,5006,
a6d20d31c1bba8df34c0db885db93e5c,sem,TX,2017-01-25,2018-01-25,2,1000,
815c7f88d1f2b0eb651b39bb86f3eab3,sem,WA,2018-02-09,2019-02-09,5,5005,
706cd15d418fb645ed17f7099473f652,sem,OR,2017-09-20,2018-09-20,2,1000,
eddafa9a9bc4890a08887a9b40e9d10b,sem,CO,2016-10-20,2017-04-22,2,1000,Non-Payment
061aedfffedeab499ee8470879ba1727,organic,CA,2018-04-09,2019-04-09,3,3000,
150d3cc0b32d45c7b58577bc8f1121a4,sem,MN,2018-06-07,2019-06-07,7,100001,
0593a13c67808571843f0fe7b298ed60,affiliation,GA,2018-04-12,2019-04-12,2,1000,
0deed2d355f214f91db87351efe6a21c,sem,MN,2017-09-20,2018-09-20,5,5010,
3a5fa90e9d3e72f57fc51eeda5f07490,social,NC,2018-01-15,2019-01-15,2,1000,
5920c872ecfa5a6fd11a4e72423f1070,email,NY,2017-06-28,2018-06-28,2,1000,
9facfa980dbb3916ae7895e95ce0866d,organic,OR,2018-05-15,2019-05-15,2,100013,
cb6fd987997d8911cb48c1fa75807ba8,direct,GA,2018-05-27,2019-05-27,7,5010,
fd4d2bb1b3d0b5599ebb1f20c35b8004,affiliation,CA,2018-02-26,2019-02-26,2,1000,
0e9dc3240aac5a7e4e5124ff022cdf1e,sem,MN,2017-10-30,2017-11-29,5,5005,No longer needed
37add43502de16ee43119ee49368600b,fb,MN,2018-03-01,2019-03-01,2,1000,
9bf5dfeeba558244df4402e494a3c46b,social,AZ,2017-07-01,2018-07-01,3,3000,
30fc3281e26a9ed5df68c8284a83f624,direct,ID,2018-04-25,2019-04-25,3,3000,
d4b92482e2822a0b76ca985381119056,sem,IL,2016-12-20,2017-12-20,2,1000,
1c3e4d178eab10ec59ba5c987a64354d,sem,CA,2017-01-10,2018-01-10,2,1000,
a7f6627ec86867a6441d82c9edd9b78c,sem,CT,2018-01-31,2019-01-31,5,5006,
ab853f2c7b16600a95385b3b9c596ed7,email,TX,2018-05-16,2019-05-16,7,100001,
66c0272654dd50db7a995a465311c70c,direct,AL,2017-10-05,2018-10-05,2,1000,
1578e02925228ece2d830de985d2aabc,sem,CA,2017-06-26,2018-05-27,2,1000,Non-Payment
2faa96081905a9f9b1a910fb9c658276,sem,CO,2018-04-02,2019-04-02,2,100013,
0939afe3108dc30f83fd8edb0d10edef,sem,FL,2017-05-11,2018-05-11,2,1000,
1b90aa6dd044020562f6f7ac06ca6f34,sem,WA,2017-06-12,2017-09-12,5,5006,Non-Payment
d5b8cac9b061f088196ec923482ab774,sem,IN,2017-06-20,2017-08-23,2,1000,No longer needed
8668165de8f85737f9685994ecd45836,affiliation,SC,2018-04-02,2019-04-02,2,1000,
44785302af216122ddf8e68e9242dcbc,sem,CO,2017-12-29,2018-12-29,2,1000,
44785302af216122ddf8e68e9242dcbc,sem,CO,2017-04-05,2017-12-05,2,1000,No longer in business
37de26331c1405919393393f5dca5751,sem,GA,2017-08-15,2017-11-01,5,5006,Inspection findings
a5b6d762e1d17e8ec9465c202d9f6661,sem,NJ,2017-01-11,2018-01-11,2,1000,
d3c2c88240d91a7177b88dbbdd2bc41c,sem,IL,2018-04-23,2018-06-23,7,100001,Non-Payment
979ffad28b7e3f69ab4e06bf31be4bec,sem,CA,2018-05-17,2019-05-17,2,1000,
d96065da710d2daa6b02fe1f1b800143,affiliation,OR,2018-06-18,2019-06-18,2,1000,
5bbb94f71b695f6df47eb7dedf23cf92,support,NJ,2018-02-02,2019-02-02,7,100003,
d0d149b6b4fd8ffc51faa048ae634edb,sem,TX,2018-03-15,2018-05-15,7,5007,Non-Payment
6268a7741359fc64a55baf8dafe348b3,unknown,TX,2017-06-07,2018-06-07,2,1000,
ede5f747dfcb00b2ae4a8230139042c8,sem,NC,2018-04-16,2019-04-16,7,5003,
ee36e795deda105b4f8d9e31dddfa0f3,sem,PA,2018-05-15,2019-05-15,7,100001,
e31bc8bb8f1c28c48f69420f16a68883,support,OH,2017-10-23,2017-12-28,3,3000,Non-Payment
e31bc8bb8f1c28c48f69420f16a68883,support,OH,2017-07-11,2017-07-11,3,3000,No longer needed
443161fd00a31890e12837465a2d29a1,sem,MI,2018-05-17,2019-05-17,7,100001,
125bd5364275e48c3f3e99ae9d92b5d5,direct,NC,2018-03-15,2018-07-08,7,5006,Insured is no longer in business
97c61234c9f9ce4c29646e9c0445d2cc,sem,NJ,2016-11-19,2017-03-25,2,1000,Non-Payment
cdb78340586d088013f7f887b38a110b,sem,CA,2017-09-04,2018-09-04,2,1000,
90929ccb3c78d19e0845075d902eca6e,sem,PA,2017-01-17,2018-01-17,2,1000,
136b69f4817c85a86a94161fe709841b,sem,TX,2018-01-01,2019-01-01,2,1000,
df78ece2191eab3412348bad3c8cfc86,affiliation,CA,2017-11-13,2018-06-14,2,1000,I had a short-term need for insurance that has ended
ef71edd283909dc01bbc532b2480823b,support,NY,2017-04-28,2018-04-28,2,1000,
e515157f2b90e6837ed938f8845f6938,sem,FL,2017-06-19,2018-02-03,2,1000,No longer needed
fd0f222cc4a2f7ce40d7ac96e0b77ebc,sem,IA,2018-02-05,2019-02-05,5,5005,
b41b2f4912c0e0352d87614891a8d9b3,affiliation,CA,2017-11-01,2018-11-01,2,1000,
9fc321e02b6b59fcd7ce998c8984bd67,affiliation,NJ,2018-01-17,2019-01-17,2,1000,
e566832552f980ab338fcc0bd7aedbd7,support,ME,2017-06-14,2018-06-14,5,5005,
2bca9b517154b1878599b70071a25fcd,sem,MI,2018-03-19,2019-03-19,7,5009,
c6f10d48066c998f92e8649c5e336b3a,affiliation,MD,2017-11-15,2018-11-15,2,1000,
f5fd529880ad24a357b7c0bcb93822bb,direct,FL,2017-08-17,2017-10-17,3,3000,Non-Payment
c879ffc5cc46b1bca9b90f82cd8c16c7,sem,FL,2017-04-14,2018-04-14,2,1000,
f2f7ebc9bd3211e5722fe5685ca013d1,email,NY,2017-09-21,2018-02-21,2,1000,Non-Payment
